node_id,degree,clustering,betweenness,pagerank,eigenvector,DB_labels,pagerank_rank,chromosome,start,end,read_count,bases_covered,bin_size,coverage_fraction,total_genes,total_genes_length
16,40.0,0.29102564102564105,0.0012328427761103525,0.0027787596024104067,0.03583517927380741,2,232,NC_000007.14,54845000,54850000,1,49,5000,0.0098,0,0
17,36.0,0.3111111111111111,0.0009224838476884388,0.0025585755685094093,0.03305458519538797,2,242,NC_000007.14,54850000,54855000,6,255,5000,0.051,0,0
18,42.0,0.30197444831591175,0.0012321819752994297,0.002863188246181558,0.040524387128984644,2,225,NC_000007.14,54855000,54860000,9,351,5000,0.0702,0,0
19,58.0,0.26799758015728975,0.002924287038373354,0.0037625044451026573,0.055385827335838154,1,147,NC_000007.14,54860000,54865000,7,317,5000,0.0634,0,0
20,42.0,0.3310104529616725,0.0010660273156167714,0.0028428290442623957,0.044255322044465924,2,227,NC_000007.14,54865000,54870000,8,403,5000,0.0806,0,0
21,70.0,0.282815734989648,0.003780628611956822,0.004378540234598231,0.06783637300274689,2,81,NC_000007.14,54870000,54875000,9,393,5000,0.0786,0,0
22,67.0,0.2840343735866124,0.00335334826520293,0.004216605082774643,0.06567115390868102,2,97,NC_000007.14,54875000,54880000,17,723,5000,0.1446,0,0
23,65.0,0.29375,0.003070601370554353,0.004105693256384167,0.06367263080433232,2,112,NC_000007.14,54880000,54885000,37,1394,5000,0.2788,0,0
24,64.0,0.2698412698412698,0.0031665456673716195,0.004056296164790204,0.06147470807957492,2,116,NC_000007.14,54885000,54890000,70,3333,5000,0.6666,0,0
25,89.0,0.2648110316649642,0.0065846014398951705,0.005413705020105882,0.08450328867141717,2,13,NC_000007.14,54890000,54895000,8,405,5000,0.081,0,0
26,65.0,0.2875,0.0034291102554853967,0.0041154243994678,0.06275997942653944,2,110,NC_000007.14,54895000,54900000,4,198,5000,0.0396,0,0
27,85.0,0.2714285714285714,0.005914375323668227,0.005211068907865999,0.08026928187528168,2,23,NC_000007.14,54900000,54905000,11,386,5000,0.0772,0,0
28,74.0,0.25953350610884857,0.00466910519452713,0.004626566537769078,0.06975253691673917,1,56,NC_000007.14,54905000,54910000,18,712,5000,0.1424,0,0
29,84.0,0.2837062535857717,0.0056657824790093,0.005141574825602964,0.08082852782393679,2,28,NC_000007.14,54910000,54915000,10,1955,5000,0.391,0,0
30,79.0,0.26906848425835767,0.005358640530917091,0.004896230854292388,0.0742436069296892,2,42,NC_000007.14,54915000,54920000,7,331,5000,0.0662,0,0
31,76.0,0.24561403508771928,0.005541399097026836,0.004761194784944543,0.06776956669758905,2,49,NC_000007.14,54920000,54925000,6,303,5000,0.0606,0,0
32,83.0,0.25835591689250226,0.005969952702782546,0.0051315121678509774,0.0779246975434027,3,29,NC_000007.14,54925000,54930000,1,51,5000,0.0102,0,0
33,71.0,0.28209255533199196,0.0041632000919869915,0.004455426371176706,0.0680159908597178,1,75,NC_000007.14,54930000,54935000,163,571,5000,0.1142,0,0
34,93.0,0.25619448340345957,0.007368429280374871,0.005651511592453248,0.08742369144118688,3,6,NC_000007.14,54935000,54940000,817,1808,5000,0.3616,0,0
35,100.0,0.278989898989899,0.007425354308188044,0.005981815565148759,0.0974663322305349,2,3,NC_000007.14,54940000,54945000,1,51,5000,0.0102,0,0
36,71.0,0.29698189134808856,0.0035610647708452536,0.004415245511564704,0.06990378700495167,2,77,NC_000007.14,54945000,54950000,5,251,5000,0.0502,0,0
37,70.0,0.2857142857142857,0.0037667777950657947,0.004390039936040415,0.06597152294974293,2,79,NC_000007.14,54950000,54955000,2,102,5000,0.0204,0,0
38,77.0,0.32035087719298244,0.0036572024198664077,0.004727091217928867,0.07746598384948486,2,52,NC_000007.14,54955000,54960000,6,202,5000,0.0404,0,0
39,72.0,0.2977308294209703,0.003838512982706341,0.004481292538072874,0.07097730427162943,3,70,NC_000007.14,54960000,54965000,5,151,5000,0.0302,0,0
40,80.0,0.28322784810126583,0.00470035680549283,0.004902860551720909,0.07887535636541464,2,40,NC_000007.14,54965000,54970000,3,102,5000,0.0204,0,0
41,66.0,0.3132867132867133,0.0029019772638028485,0.004142571402967989,0.06556133617651204,2,106,NC_000007.14,54970000,54975000,0,0,5000,0.0,0,0
42,70.0,0.28530020703933745,0.0036761730176565807,0.004377274118669946,0.06796615564748833,2,82,NC_000007.14,54975000,54980000,2,100,5000,0.02,0,0
43,50.0,0.3306122448979592,0.0014974207751844097,0.003271721946009675,0.05143936620760474,2,198,NC_000007.14,54980000,54985000,5,252,5000,0.0504,0,0
44,59.0,0.3027469316189363,0.0023068047322993973,0.003765928243172003,0.05911287341936948,5,146,NC_000007.14,54985000,54990000,3,151,5000,0.0302,0,0
45,50.0,0.27346938775510204,0.001844459858851666,0.0032921128664154596,0.04869548545597128,1,195,NC_000007.14,54990000,54995000,29,1427,5000,0.2854,1,26503
46,62.0,0.3178212585933369,0.002653554267334892,0.003936709969491192,0.06198731418860327,2,127,NC_000007.14,54995000,55000000,41,1535,5000,0.307,0,0
47,42.0,0.32984901277584205,0.0013266716073813709,0.002892172725926254,0.03869878916262542,2,224,NC_000007.14,55000000,55005000,38,1426,5000,0.2852,0,0
48,32.0,0.3407258064516129,0.0006988986590354082,0.0023385115037258134,0.030221292571743674,1,246,NC_000007.14,55005000,55010000,43,1204,5000,0.2408,0,0
49,29.0,0.3448275862068966,0.0006026648784209729,0.00223145057828506,0.028299682566956145,1,248,NC_000007.14,55010000,55015000,98,2708,5000,0.5416,0,0
50,42.0,0.33797909407665505,0.0012484150815256568,0.00290106032942839,0.03817309292896939,2,223,NC_000007.14,55015000,55020000,185,2982,5000,0.5964,2,219114
51,42.0,0.32636469221835074,0.0012844922114583395,0.0029101028817862464,0.03702107084735585,1,222,NC_000007.14,55020000,55025000,696,5000,5000,1.0,0,0
52,45.0,0.26262626262626265,0.0017604569357093606,0.0030910525065765532,0.0386871354990943,1,209,NC_000007.14,55025000,55030000,262,5000,5000,1.0,0,0
53,58.0,0.2619479733817302,0.0026725725411565096,0.00374778976999137,0.05363140196195293,2,149,NC_000007.14,55030000,55035000,266,5000,5000,1.0,0,0
54,62.0,0.27287149656266524,0.0029826266904305187,0.003964188647833804,0.05812127200007462,2,125,NC_000007.14,55035000,55040000,224,5000,5000,1.0,0,0
55,55.0,0.30168350168350166,0.0019305239334188615,0.003556698459177894,0.054805593329463394,2,168,NC_000007.14,55040000,55045000,367,5000,5000,1.0,0,0
56,88.0,0.26462904911180773,0.006710820777340539,0.005403793565801706,0.08105785019031571,2,14,NC_000007.14,55045000,55050000,216,5000,5000,1.0,0,0
57,72.0,0.28482003129890454,0.004094434040710391,0.0045154235632404085,0.06769018543432552,2,67,NC_000007.14,55050000,55055000,239,5000,5000,1.0,0,0
58,84.0,0.2544813399941228,0.006307856924555229,0.0051859986924075036,0.07816179497434958,2,25,NC_000007.14,55055000,55060000,213,5000,5000,1.0,0,0
59,87.0,0.25768511093290564,0.006418494531486027,0.005329249754500857,0.08177648560310742,2,19,NC_000007.14,55060000,55065000,172,5000,5000,1.0,0,0
60,82.0,0.2728093947606143,0.0054244375117462554,0.005038790914306741,0.0778853128888439,2,34,NC_000007.14,55065000,55070000,240,5000,5000,1.0,0,0
61,88.0,0.3069487983281087,0.005485838687274151,0.0053374523439567185,0.08846519218763638,2,17,NC_000007.14,55070000,55075000,137,5000,5000,1.0,0,0
62,78.0,0.2887901572112098,0.004610334650209486,0.004828606557156747,0.07493983805408133,3,45,NC_000007.14,55075000,55080000,202,5000,5000,1.0,0,0
63,62.0,0.29890710382513663,0.0026172210854735773,0.0039539209692391695,0.05961585226404579,2,126,NC_000007.14,55080000,55085000,181,5000,5000,1.0,0,0
64,78.0,0.2680652680652681,0.004913553488965954,0.004823384780399788,0.07410251308129971,2,46,NC_000007.14,55085000,55090000,123,5000,5000,1.0,0,0
65,46.0,0.28888888888888886,0.0015015551639582423,0.003100496936559672,0.04250686574203843,1,208,NC_000007.14,55090000,55095000,132,5000,5000,1.0,0,0
66,50.0,0.2636734693877551,0.0019875003913392432,0.003315039933550402,0.047001371276606245,2,193,NC_000007.14,55095000,55100000,150,5000,5000,1.0,0,0
67,55.0,0.26464646464646463,0.0023832441923586703,0.0035870490174483667,0.051229906633326536,2,162,NC_000007.14,55100000,55105000,195,5000,5000,1.0,0,0
68,50.0,0.2987755102040816,0.0017748535695711449,0.0033052709654231346,0.04813751886599367,1,194,NC_000007.14,55105000,55110000,348,5000,5000,1.0,0,0
69,37.0,0.36186186186186187,0.0007684463783177881,0.002597710087790281,0.035730252899555684,1,238,NC_000007.14,55110000,55115000,1159,5000,5000,1.0,0,0
70,48.0,0.3274745605920444,0.0014857743758703635,0.0032101299355339354,0.04490549046955388,1,203,NC_000007.14,55115000,55120000,1027,5000,5000,1.0,0,0
71,46.0,0.34106280193236715,0.001349283427469778,0.0030860255171450816,0.04465927896163142,1,211,NC_000007.14,55120000,55125000,2047,5000,5000,1.0,0,0
72,54.0,0.3251088534107402,0.001913216432002201,0.0035407531628510592,0.05020165933222188,1,172,NC_000007.14,55155000,55160000,11746,5000,5000,1.0,0,0
73,79.0,0.2775073028237585,0.004891920350284015,0.00487759783563017,0.07527597698328553,2,44,NC_000007.14,55160000,55165000,11594,5000,5000,1.0,0,0
74,53.0,0.3113207547169811,0.002090034474727365,0.0034911766630057483,0.04976568327189002,1,175,NC_000007.14,55165000,55170000,7722,5000,5000,1.0,0,0
75,55.0,0.3158630328441649,0.002103840297620866,0.0036163061630072077,0.05012523558030136,1,160,NC_000007.14,55170000,55175000,8403,5000,5000,1.0,0,0
76,65.0,0.2879807692307692,0.0030393077618161802,0.00411638266169263,0.06201193541975831,1,109,NC_000007.14,55175000,55180000,1021,5000,5000,1.0,1,9199
77,50.0,0.304421768707483,0.00183888570578799,0.0033456356437050984,0.04446150423028258,2,187,NC_000007.14,55180000,55185000,6203,5000,5000,1.0,0,0
78,69.0,0.2774936061381074,0.004030136523284761,0.0043721269181319225,0.062203502315869734,2,83,NC_000007.14,55185000,55190000,2133,5000,5000,1.0,1,9199
79,49.0,0.3333333333333333,0.0015877636701074752,0.003251944619331919,0.04743946016013703,2,200,NC_000007.14,55190000,55195000,6852,5000,5000,1.0,0,0
80,59.0,0.30683810637054354,0.0026072020997963043,0.0038175907381433755,0.05443305562456484,1,140,NC_000007.14,55195000,55200000,5004,5000,5000,1.0,0,0
81,51.0,0.28549019607843135,0.0024199164767765486,0.0034115990936018836,0.045295070280297584,1,184,NC_000007.14,55200000,55205000,17526,5000,5000,1.0,0,0
82,37.0,0.3523809523809524,0.0008072233589696674,0.002609826189609497,0.034065935170142204,3,237,NC_000007.14,55205000,55210000,149982,5000,5000,1.0,0,0
83,55.0,0.2942760942760943,0.0020671882179013885,0.003567186180833645,0.05268975373747297,2,165,NC_000007.14,55210000,55215000,44676,5000,5000,1.0,1,192611
84,46.0,0.28888888888888886,0.0015407702669447381,0.0030894764818754352,0.04363825361908189,1,210,NC_000007.14,55215000,55220000,125,5000,5000,1.0,0,0
85,52.0,0.30844645550527905,0.001912568986460459,0.0034140429607969563,0.050254019232492744,2,182,NC_000007.14,55220000,55225000,31,5000,5000,1.0,0,0
86,33.0,0.3143939393939394,0.0007658715483895714,0.002386913432695008,0.031090747684867207,2,244,NC_000007.14,55225000,55230000,16,5000,5000,1.0,0,0
87,42.0,0.3073170731707317,0.0010462333743946634,0.0028619506463224953,0.04097393158717254,2,226,NC_000007.14,55230000,55235000,27,5000,5000,1.0,0,0
88,51.0,0.3436734693877551,0.0015656782088488742,0.003361934261430927,0.04932669347968154,2,186,NC_000007.14,55235000,55240000,78,5000,5000,1.0,1,17199
89,44.0,0.346723044397463,0.0011301049140278263,0.0029924178423114426,0.04074260055063537,1,220,NC_000007.14,55240000,55245000,36,5000,5000,1.0,0,0
90,62.0,0.3067160232681121,0.0028742166967013886,0.004014185093901078,0.05421506304480389,1,120,NC_000007.14,55245000,55250000,67,5000,5000,1.0,0,0
91,74.0,0.30285079600148096,0.004580428143507391,0.004696414168275558,0.06311513213140907,1,54,NC_000007.14,55250000,55255000,160,5000,5000,1.0,0,0
92,72.0,0.24178403755868544,0.0048684693350651564,0.00456293988714887,0.06235425177177405,2,64,NC_000007.14,55255000,55260000,819,5000,5000,1.0,1,17199
93,65.0,0.23701923076923076,0.004030400070048204,0.004166391060631671,0.05789114912007042,4,102,NC_000007.14,55260000,55265000,11,5000,5000,1.0,0,0
94,74.0,0.2669381710477601,0.004342849027186322,0.004611700431196868,0.06978545753244371,2,58,NC_000007.14,55265000,55270000,11,5000,5000,1.0,0,0
95,68.0,0.2919227392449517,0.003603617151298839,0.004299848383179615,0.06233899871357254,2,90,NC_000007.14,55270000,55275000,7,5000,5000,1.0,0,0
96,62.0,0.2903225806451613,0.0027995334423377293,0.003968403573241071,0.057024264471293815,2,124,NC_000007.14,55275000,55280000,3,5000,5000,1.0,0,0
97,68.0,0.3182616330114135,0.0028201224692329403,0.00425385775718305,0.06692667474285238,1,93,NC_000007.14,55280000,55285000,12,5000,5000,1.0,0,0
98,68.0,0.3033362598770852,0.0029550774929215013,0.004241652922371912,0.06866281779789113,1,94,NC_000007.14,55285000,55290000,15,5000,5000,1.0,0,0
99,38.0,0.3200568990042674,0.0008430345470757754,0.002635783548927767,0.037870600701767294,2,236,NC_000007.14,55290000,55295000,16,5000,5000,1.0,0,0
100,30.0,0.3563218390804598,0.00047129638854641185,0.002200846041445042,0.03025404466900586,1,249,NC_000007.14,55295000,55300000,3,5000,5000,1.0,0,0
101,46.0,0.314975845410628,0.0013989103379701323,0.003073119870439823,0.045117009994726225,2,214,NC_000007.14,55300000,55305000,3,5000,5000,1.0,0,0
102,58.0,0.3206291591046582,0.0020797213235509747,0.0037012655162590906,0.058176665298432136,2,155,NC_000007.14,55305000,55310000,4,5000,5000,1.0,0,0
103,41.0,0.3192307692307692,0.0009248723158561966,0.002792033767883297,0.040939949678692,2,230,NC_000007.14,55310000,55315000,10,5000,5000,1.0,0,0
104,55.0,0.33804713804713804,0.0016454964645457632,0.0035230329419575555,0.057252921592440935,1,174,NC_000007.14,55315000,55320000,10,5000,5000,1.0,0,0
105,59.0,0.35125657510227937,0.0019020087966067551,0.003745057553272153,0.060950150558441225,2,150,NC_000007.14,55320000,55325000,7,5000,5000,1.0,0,0
106,58.0,0.31699939503932245,0.001914577751776604,0.003688118144837495,0.060021988945726905,2,157,NC_000007.14,55325000,55330000,11,5000,5000,1.0,0,0
107,75.0,0.2944144144144144,0.003885506198790835,0.004628270832115568,0.0745484467654019,2,55,NC_000007.14,55330000,55335000,8,5000,5000,1.0,0,0
108,72.0,0.29225352112676056,0.003470222708101786,0.004462874620464937,0.07057725869549039,2,73,NC_000007.14,55335000,55340000,13,5000,5000,1.0,0,0
109,77.0,0.30109364319890636,0.0037670401202325194,0.004765687836144771,0.07950556738861697,2,48,NC_000007.14,55340000,55345000,13,5000,5000,1.0,0,0
110,102.0,0.29217627645117455,0.007192649139688398,0.006074063468990266,0.10062510498712861,2,2,NC_000007.14,55345000,55350000,17,5000,5000,1.0,0,0
111,62.0,0.3358011634056055,0.002147465856661361,0.0039003944988949624,0.06347189934218612,1,132,NC_000007.14,55350000,55355000,10,5000,5000,1.0,0,0
112,77.0,0.2877648667122351,0.0038082686013195598,0.004721164741645089,0.07639403916292538,2,53,NC_000007.14,55355000,55360000,13,5000,5000,1.0,0,0
113,74.0,0.2838660578386606,0.0036432404396478397,0.004569124037613068,0.07301846625460522,2,63,NC_000007.14,55360000,55365000,13,5000,5000,1.0,0,0
114,121.0,0.2505509641873278,0.012394852515640545,0.00716054585866692,0.11367786147676044,1,1,NC_000007.14,55365000,55370000,1900,5000,5000,1.0,1,68400
115,93.0,0.28938756428237494,0.006027326656214672,0.005592568563694734,0.09269618260007624,2,8,NC_000007.14,55370000,55375000,295,5000,5000,1.0,0,0
116,88.0,0.27011494252873564,0.005706102888548582,0.00533581384441623,0.08607893615307856,2,18,NC_000007.14,55375000,55380000,277,5000,5000,1.0,0,0
117,89.0,0.2740040858018386,0.005603325115049388,0.005381324816022872,0.08703639731162839,2,16,NC_000007.14,55380000,55385000,264,5000,5000,1.0,0,0
118,80.0,0.2965189873417722,0.004274568294661586,0.004886848546414106,0.07933143488725725,2,43,NC_000007.14,55385000,55390000,301,5000,5000,1.0,0,0
119,80.0,0.2800632911392405,0.004774671396237828,0.004911632488114631,0.07788622912488846,2,38,NC_000007.14,55390000,55395000,1478,5000,5000,1.0,0,0
120,59.0,0.2869666861484512,0.002381084270880683,0.0037702503676833162,0.05742340692501646,2,144,NC_000007.14,55395000,55400000,6422,5000,5000,1.0,0,0
121,46.0,0.2975845410628019,0.0013845464101363825,0.0030728102153307043,0.04452790327049966,2,215,NC_000007.14,55400000,55405000,8280,5000,5000,1.0,0,0
122,41.0,0.3423076923076923,0.0009076675890351341,0.00279086032137488,0.0413872935227723,2,231,NC_000007.14,55405000,55410000,1918,5000,5000,1.0,0,0
123,61.0,0.33060109289617484,0.002145259378336458,0.0038461378262984428,0.06315919843686028,1,136,NC_000007.14,55410000,55415000,6618,5000,5000,1.0,0,0
124,44.0,0.27801268498942916,0.0015971666781131857,0.002999044533641547,0.039868841674647444,1,219,NC_000007.14,55415000,55420000,1905,5000,5000,1.0,0,0
125,37.0,0.3258258258258258,0.0008597636072630464,0.002594164144721377,0.03568578621733877,2,239,NC_000007.14,55420000,55425000,1955,5000,5000,1.0,0,0
126,68.0,0.2853380158033363,0.0035885140939821225,0.004264017829649533,0.06633658460660988,2,91,NC_000007.14,55425000,55430000,6972,5000,5000,1.0,0,0
127,75.0,0.3207207207207207,0.003525426577508099,0.004605223861957742,0.0767279290726273,1,60,NC_000007.14,55430000,55435000,25083,5000,5000,1.0,2,205938
128,37.0,0.3768768768768769,0.0006803341582082697,0.002572334193175136,0.03786990956792744,2,241,NC_000007.14,55435000,55440000,1865,5000,5000,1.0,0,0
129,39.0,0.28879892037786775,0.001028863027840632,0.0026977186380889263,0.038053836657569055,2,234,NC_000007.14,55440000,55445000,1079,5000,5000,1.0,0,0
130,67.0,0.2903663500678426,0.0030572711044327384,0.0041920918176539335,0.06675654612785287,1,99,NC_000007.14,55445000,55450000,1051,5000,5000,1.0,0,0
131,54.0,0.3249475890985325,0.001796559217417986,0.0034833756306596824,0.05517280514304575,2,177,NC_000007.14,55450000,55455000,8947,5000,5000,1.0,0,0
132,84.0,0.27251864601262193,0.005072000854241959,0.005114995709902202,0.08228945568639785,2,30,NC_000007.14,55455000,55460000,38149,5000,5000,1.0,0,0
133,84.0,0.29001721170395867,0.004736371178710397,0.005095336155435844,0.08446464173568687,2,31,NC_000007.14,55460000,55465000,34629,5000,5000,1.0,0,0
134,68.0,0.30574400723654455,0.0031915530035163658,0.00425537809058551,0.06803432961375716,2,92,NC_000007.14,55465000,55470000,30709,5000,5000,1.0,0,0
135,93.0,0.26158623984710944,0.006553717745639443,0.005613007435088699,0.08915776591603347,1,7,NC_000007.14,55470000,55475000,325761,5000,5000,1.0,0,0
136,77.0,0.25905673274094326,0.004584146483340077,0.004757709374778766,0.0728386452725469,1,50,NC_000007.14,55475000,55480000,9313,5000,5000,1.0,0,0
137,59.0,0.2928009679370841,0.002517118039377211,0.0037811455949188907,0.0566333229806148,2,143,NC_000007.14,55480000,55485000,8882,5000,5000,1.0,0,0
138,93.0,0.29079008882655444,0.0060232302512722964,0.005585517985983305,0.09215521231866411,2,9,NC_000007.14,55485000,55490000,8824,5000,5000,1.0,0,0
139,87.0,0.2900294039026998,0.005188628924348955,0.0052623200275106145,0.08687592368957213,2,22,NC_000007.14,55490000,55495000,16385,5000,5000,1.0,0,0
140,88.0,0.28970741901776387,0.005475902783474618,0.005324857710032807,0.08691051130518522,1,20,NC_000007.14,55495000,55500000,3094,5000,5000,1.0,0,0
141,70.0,0.3002070393374741,0.002998006467820074,0.0043347447780492,0.07077259501455097,2,89,NC_000007.14,55500000,55505000,223,5000,5000,1.0,0,0
142,70.0,0.3132992327365729,0.0029531393797635505,0.004335943775595701,0.07125286924245293,2,88,NC_000007.14,55505000,55510000,172,5000,5000,1.0,0,0
143,75.0,0.3235838578304332,0.0033920887355299444,0.004601432521619733,0.0773356213993416,4,61,NC_000007.14,55510000,55515000,193,5000,5000,1.0,0,0
144,68.0,0.3173836698858648,0.0028762246572268937,0.004233245733516325,0.0687486491948719,1,95,NC_000007.14,55515000,55520000,179,5000,5000,1.0,0,0
145,92.0,0.32656473960821786,0.005027764177455813,0.005495727024540063,0.09491080918343324,2,11,NC_000007.14,55520000,55525000,483,5000,5000,1.0,0,0
146,67.0,0.32867132867132864,0.0024817455968471694,0.0041617600711723575,0.06963709984850174,2,104,NC_000007.14,55525000,55530000,300,5000,5000,1.0,0,0
147,64.0,0.3115079365079365,0.002563473813959091,0.0040201995947151655,0.06511694754442202,2,118,NC_000007.14,55530000,55535000,329,5000,5000,1.0,0,0
148,59.0,0.30391583869082406,0.002277886061956175,0.003761788189078511,0.05929945724382731,2,148,NC_000007.14,55535000,55540000,344,5000,5000,1.0,0,0
149,73.0,0.3149452269170579,0.003440596333724844,0.0045191879128122486,0.07360679733629263,2,65,NC_000007.14,55540000,55545000,407,5000,5000,1.0,0,0
150,83.0,0.30825741992359684,0.004403970362009144,0.0050357024319520605,0.08432138914625782,2,35,NC_000007.14,55545000,55550000,413,5000,5000,1.0,0,0
151,91.0,0.28205128205128205,0.00625068547722562,0.005502518501548913,0.08814960278224836,2,10,NC_000007.14,55550000,55555000,421,5000,5000,1.0,0,0
152,83.0,0.29415221863062,0.005089496039451167,0.0050655716720414985,0.08233772890870157,1,33,NC_000007.14,55555000,55560000,264,5000,5000,1.0,0,0
153,72.0,0.2871674491392801,0.0038231359598542786,0.0044756393885934335,0.07076211963979717,2,71,NC_000007.14,55560000,55565000,260,5000,5000,1.0,0,0
154,65.0,0.2956730769230769,0.0030065551264787478,0.004094279425877108,0.06564421505337348,2,113,NC_000007.14,55565000,55570000,204,5000,5000,1.0,0,0
155,66.0,0.2703962703962704,0.003378536528599517,0.0041627205597873085,0.06397772359493338,2,103,NC_000007.14,55570000,55575000,155,4715,5000,0.943,2,161432
156,62.0,0.3141195134849286,0.0025619773328750353,0.0039220568663092675,0.06264926478271612,1,129,NC_000007.14,55575000,55580000,27,5000,5000,1.0,0,0
157,63.0,0.313590692755156,0.0023868227930352675,0.003970314003794228,0.06293142473809882,2,123,NC_000007.14,55580000,55585000,19,5000,5000,1.0,0,0
158,55.0,0.3053808525506639,0.0019145528211082072,0.0035533030651836166,0.05368859382763766,1,169,NC_000007.14,55585000,55590000,81,4721,5000,0.9442,0,0
159,51.0,0.3129411764705882,0.0016649549541213385,0.003339660617896577,0.04947057706398441,2,189,NC_000007.14,55590000,55595000,81,2518,5000,0.5036,0,0
160,46.0,0.3072463768115942,0.0014904578645629975,0.0030732241356747113,0.045249913637895274,2,213,NC_000007.14,55595000,55600000,83,2006,5000,0.4012,1,23894
161,52.0,0.29638009049773756,0.0019636904677473492,0.003400799680701486,0.05060489995468848,2,185,NC_000007.14,55600000,55605000,46,1616,5000,0.3232,0,0
162,72.0,0.2742566510172144,0.004074953146888112,0.004488643963489107,0.06833654104800044,2,68,NC_000007.14,55605000,55610000,120,2503,5000,0.5006,0,0
163,72.0,0.28482003129890454,0.0037530447175421486,0.004471032567205279,0.07042804906200582,1,72,NC_000007.14,55610000,55615000,45,5000,5000,1.0,0,0
164,46.0,0.3497584541062802,0.0012737738326194599,0.0030573893068566067,0.04623279057127753,2,216,NC_000007.14,55615000,55620000,80,5000,5000,1.0,0,0
165,55.0,0.2909090909090909,0.002136604796609176,0.0035606313507462748,0.053990862608283945,2,167,NC_000007.14,55620000,55625000,175,5000,5000,1.0,0,0
166,46.0,0.32367149758454106,0.0014152877422485238,0.003073663267899803,0.04466132896254072,2,212,NC_000007.14,55625000,55630000,618,5000,5000,1.0,0,0
167,50.0,0.28816326530612246,0.0020397427256874223,0.0033223326837959572,0.04570360112527325,1,191,NC_000007.14,55630000,55635000,593,5000,5000,1.0,0,0
168,59.0,0.2805376972530684,0.0028055388013532097,0.0038025220202675568,0.05354927290550519,2,142,NC_000007.14,55635000,55640000,708,5000,5000,1.0,0,0
169,53.0,0.2677793904208999,0.002302347600171419,0.0034837130185298814,0.04808922468458004,1,176,NC_000007.14,55640000,55645000,428,5000,5000,1.0,0,0
170,39.0,0.26666666666666666,0.001460240132358582,0.0027950625238626126,0.03390530553109327,2,229,NC_000007.14,55645000,55650000,354,5000,5000,1.0,0,0
171,36.0,0.31596638655462184,0.000888663331604997,0.0025562833127592373,0.03287728829175843,2,243,NC_000007.14,55650000,55655000,27,5000,5000,1.0,0,0
172,38.0,0.28591749644381226,0.00098595286071775,0.002644834505279887,0.03703692607370234,2,235,NC_000007.14,55655000,55660000,221,5000,5000,1.0,0,0
173,37.0,0.2987987987987988,0.0009383236695598835,0.0025934893146618595,0.03549032199170205,2,240,NC_000007.14,55660000,55665000,61,5000,5000,1.0,0,0
